GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
The OSGi InfluxDB 2.x Client,com.influxdb.client.osgi,LineProtocolWriter,0,183,0,30,0,44,0,21,0,6
The OSGi InfluxDB 2.x Client,com.influxdb.client.osgi,PointWriter,0,336,0,46,0,75,0,33,0,10
The OSGi InfluxDB 2.x Client,com.influxdb.client.osgi,InfluxDBConnector,0,137,0,12,0,42,0,10,0,4
