GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
The Java InfluxDB 2.x Client,com.influxdb.client.domain,SlackNotificationRule,64,3,8,0,14,1,8,1,4,1
The Java InfluxDB 2.x Client,com.influxdb.client.domain,LabelResponse,115,12,12,0,26,4,15,2,9,2
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TelegrafPluginRequestPlugins,216,28,20,0,44,10,26,5,16,5
The Java InfluxDB 2.x Client,com.influxdb.client.domain,XYViewProperties.HoverDimensionEnum,72,0,4,0,14,0,7,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,StackResources,283,0,22,0,63,0,35,0,24,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,UnaryExpression.UnaryExpressionArgumentAdapter,182,188,30,16,31,23,24,4,1,4
The Java InfluxDB 2.x Client,com.influxdb.client.domain,LinePlusSingleStatProperties.PositionEnum,58,0,4,0,12,0,7,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,SlackNotificationRuleBase,151,19,16,0,27,7,15,5,7,5
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TemplateSummarySummaryLabelMappings,325,0,24,0,70,0,41,0,29,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TemplateSummaryDiffDashboards,266,0,20,0,59,0,33,0,23,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,AnalyzeQueryResponseErrors,189,0,16,0,42,0,25,0,17,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TemplateSummaryDiffTasksNewOld,291,0,22,0,63,0,37,0,26,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,ScraperTargetResponse,186,18,18,0,35,6,19,5,10,5
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Links,122,6,14,0,21,2,13,2,6,2
The Java InfluxDB 2.x Client,com.influxdb.client.domain,File,238,28,22,0,52,8,28,5,17,5
The Java InfluxDB 2.x Client,com.influxdb.client.domain,LabelsResponse,130,14,14,0,30,4,17,2,10,2
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TaskStatusType.Adapter,0,16,0,0,0,5,0,3,0,3
The Java InfluxDB 2.x Client,com.influxdb.client.domain,LinePlusSingleStatProperties.TypeEnum,51,0,4,0,11,0,7,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Users,130,14,14,0,30,4,17,2,10,2
The Java InfluxDB 2.x Client,com.influxdb.client.domain,SMTPNotificationRuleBase,204,0,18,0,41,0,24,0,15,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,SimpleTableViewProperties.TypeEnum,51,0,4,0,11,0,7,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,StackEvents,342,0,28,0,74,0,41,0,27,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,PipeLiteral,108,0,12,0,23,0,14,0,8,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TableViewProperties.TypeEnum,51,0,4,0,11,0,7,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,UnaryExpression,167,12,16,0,34,4,19,3,11,3
The Java InfluxDB 2.x Client,com.influxdb.client.domain,ShardManifest,133,0,12,0,31,0,18,0,12,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TemplateApply,464,0,36,0,103,0,55,0,37,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Replication,461,0,32,0,98,0,57,0,41,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Source.LanguagesEnum,58,0,4,0,12,0,7,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,SingleStatViewProperties.ShapeEnum.Adapter,16,0,0,0,5,0,3,0,3,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,PatchBucketRequest,175,0,16,0,40,0,23,0,15,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,MosaicViewProperties.HoverDimensionEnum,72,0,4,0,14,0,7,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,LinePlusSingleStatProperties.TypeEnum.Adapter,16,0,0,0,5,0,3,0,3,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Permission,59,65,11,1,13,16,10,7,4,7
The Java InfluxDB 2.x Client,com.influxdb.client.domain,PagerDutyNotificationRuleBase.TypeEnum,8,43,2,2,2,9,3,4,1,4
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Config,104,0,10,0,26,0,14,0,9,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Permission.ActionEnum.Adapter,0,16,0,0,0,5,0,3,0,3
The Java InfluxDB 2.x Client,com.influxdb.client.domain,HTTPNotificationRuleBase,127,9,14,0,24,3,14,2,7,2
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Error.CodeEnum.Adapter,16,0,0,0,5,0,3,0,3,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,LineProtocolLengthError.CodeEnum.Adapter,16,0,0,0,5,0,3,0,3,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,LesserThreshold,119,17,14,0,21,6,12,4,5,4
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Ready,134,15,14,0,27,5,15,4,8,4
The Java InfluxDB 2.x Client,com.influxdb.client.domain,HistogramViewProperties.ShapeEnum,51,0,4,0,11,0,7,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,LineProtocolError.CodeEnum,86,0,4,0,16,0,7,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,NotificationRuleDiscriminator,64,3,8,0,14,1,8,1,4,1
The Java InfluxDB 2.x Client,com.influxdb.client.domain,IndexExpression.IndexExpressionArrayAdapter,370,0,46,0,54,0,28,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,NotificationEndpointUpdate.StatusEnum.Adapter,7,9,0,0,2,3,1,2,1,2
The Java InfluxDB 2.x Client,com.influxdb.client.domain,FunctionExpression.FunctionExpressionBodyAdapter,241,143,37,11,38,18,25,4,1,4
The Java InfluxDB 2.x Client,com.influxdb.client.domain,PipeExpression,164,18,16,0,33,6,18,4,10,4
The Java InfluxDB 2.x Client,com.influxdb.client.domain,ResourceOwners,130,14,14,0,30,4,17,2,10,2
The Java InfluxDB 2.x Client,com.influxdb.client.domain,CheckViewProperties.TypeEnum,51,0,4,0,11,0,7,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,CheckBaseLinks,163,15,18,0,24,5,14,5,5,5
The Java InfluxDB 2.x Client,com.influxdb.client.domain,XYViewProperties.PositionEnum,58,0,4,0,12,0,7,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TemplateExportByIDOrgIDs,124,0,12,0,29,0,17,0,11,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,OptionStatement,145,0,14,0,31,0,18,0,11,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TemplateSummaryDiffVariablesNewOld.TemplateSummary_Diff_variables_new_oldArgsAdapter,90,0,6,0,14,0,8,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,CallExpression.CallExpressionArgumentsAdapter,236,154,36,12,37,21,24,5,1,4
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Organization.StatusEnum,29,29,4,0,5,7,4,3,2,3
The Java InfluxDB 2.x Client,com.influxdb.client.domain,ExpressionStatement,133,12,14,0,27,4,15,3,8,3
The Java InfluxDB 2.x Client,com.influxdb.client.domain,AxisScale,58,0,4,0,12,0,7,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,RoutesExternal,80,3,8,0,20,1,11,1,7,1
The Java InfluxDB 2.x Client,com.influxdb.client.domain,MapVariableProperties.TypeEnum.Adapter,0,16,0,0,0,5,0,3,0,3
The Java InfluxDB 2.x Client,com.influxdb.client.domain,ViewProperties,45,3,8,0,13,1,8,1,4,1
The Java InfluxDB 2.x Client,com.influxdb.client.domain,VariableAssignment,182,0,16,0,39,0,22,0,14,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,BucketMetadataManifest,303,0,22,0,66,0,38,0,27,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Statement,45,3,8,0,13,1,8,1,4,1
The Java InfluxDB 2.x Client,com.influxdb.client.domain,PermissionResource,119,153,16,2,27,46,19,11,11,10
The Java InfluxDB 2.x Client,com.influxdb.client.domain,SMTPNotificationRule,67,0,8,0,15,0,9,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Property.PropertyValueAdapter,127,243,23,23,24,30,22,6,1,4
The Java InfluxDB 2.x Client,com.influxdb.client.domain,InfluxQLQuery,5,26,0,0,2,10,1,6,1,6
The Java InfluxDB 2.x Client,com.influxdb.client.domain,NotificationEndpointDiscriminator,64,3,8,0,14,1,8,1,4,1
The Java InfluxDB 2.x Client,com.influxdb.client.domain,NotificationRule,64,3,8,0,14,1,8,1,4,1
The Java InfluxDB 2.x Client,com.influxdb.client.domain,InfluxQLQuery.InfluxQLPrecision,24,56,7,0,9,11,7,3,1,3
The Java InfluxDB 2.x Client,com.influxdb.client.domain,QueryEditMode,6,52,1,3,2,10,2,5,1,4
The Java InfluxDB 2.x Client,com.influxdb.client.domain,LinePlusSingleStatProperties,1121,0,72,0,232,0,128,0,92,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,PostUser.StatusEnum.Adapter,7,9,0,0,2,3,1,2,1,2
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Label,161,31,17,1,30,9,17,6,8,6
The Java InfluxDB 2.x Client,com.influxdb.client.domain,ConstantVariableProperties.TypeEnum.Adapter,0,16,0,0,0,5,0,3,0,3
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TemplateSummarySummaryNotificationRules,646,0,46,0,140,0,77,0,54,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,BuilderAggregateFunctionType.Adapter,13,3,0,0,4,1,2,1,2,1
The Java InfluxDB 2.x Client,com.influxdb.client.domain,NotificationRuleBase.LastRunStatusEnum,65,0,4,0,13,0,7,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TemplateChart,226,0,18,0,50,0,29,0,20,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TemplateChart.TemplateChartPropertiesAdapter,314,0,26,0,34,0,18,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,LinePlusSingleStatProperties.PositionEnum.Adapter,16,0,0,0,5,0,3,0,3,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,AuthorizationUpdateRequest.StatusEnum.Adapter,0,16,0,0,0,5,0,3,0,3
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Block.BlockBodyAdapter,180,0,18,0,28,0,14,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,AnalyzeQueryResponse,103,0,10,0,26,0,14,0,9,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,HistogramViewProperties.PositionEnum,58,0,4,0,12,0,7,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,CheckPatch.StatusEnum,6,52,1,3,2,10,2,5,1,4
The Java InfluxDB 2.x Client,com.influxdb.client.domain,MosaicViewProperties.TypeEnum,51,0,4,0,11,0,7,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,XYViewProperties.TypeEnum,51,0,4,0,11,0,7,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,DashboardColor,223,0,18,0,49,0,29,0,20,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Run.StatusEnum.Adapter,6,10,0,0,2,3,1,2,1,2
The Java InfluxDB 2.x Client,com.influxdb.client.domain,LesserThreshold.TypeEnum.Adapter,0,16,0,0,0,5,0,3,0,3
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Query.TypeEnum.Adapter,7,9,0,0,2,3,1,2,1,2
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Stack,200,0,18,0,43,0,25,0,16,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TemplateSummarySummaryStatusRules,121,0,12,0,28,0,17,0,11,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,CreateCell,224,33,20,0,43,13,26,7,16,7
The Java InfluxDB 2.x Client,com.influxdb.client.domain,NotificationRuleBase.LastRunStatusEnum.Adapter,13,3,0,0,4,1,2,1,2,1
The Java InfluxDB 2.x Client,com.influxdb.client.domain,MosaicViewProperties.ShapeEnum,51,0,4,0,11,0,7,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,RenamableField,146,0,14,0,31,0,19,0,12,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,BucketRetentionRules,128,21,14,0,24,8,14,5,7,5
The Java InfluxDB 2.x Client,com.influxdb.client.domain,GreaterThreshold,119,17,14,0,21,6,12,4,5,4
The Java InfluxDB 2.x Client,com.influxdb.client.domain,DecimalPlaces,121,0,12,0,28,0,17,0,11,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,IndexExpression,182,0,16,0,39,0,22,0,14,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,ResourceMember.RoleEnum.Adapter,6,10,0,0,2,3,1,2,1,2
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TemplateSummaryDiffChecks.TemplateSummary_diff_checksNewAdapter,90,0,6,0,14,0,8,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,SimpleTableViewProperties,278,0,22,0,55,0,31,0,20,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,HTTPNotificationEndpoint,263,104,28,0,35,42,19,25,5,25
The Java InfluxDB 2.x Client,com.influxdb.client.domain,HistogramViewProperties.ShapeEnum.Adapter,16,0,0,0,5,0,3,0,3,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,ASTResponse,77,9,8,0,19,3,10,2,6,2
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Views,144,0,14,0,34,0,19,0,12,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TableViewProperties.ShapeEnum.Adapter,16,0,0,0,5,0,3,0,3,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Variables,92,11,10,0,23,3,12,2,7,2
The Java InfluxDB 2.x Client,com.influxdb.client.domain,SecretKeys,82,21,9,1,20,6,11,3,6,3
The Java InfluxDB 2.x Client,com.influxdb.client.domain,MemberExpression.MemberExpressionPropertyAdapter,14,62,2,2,3,9,3,4,1,4
The Java InfluxDB 2.x Client,com.influxdb.client.domain,NotificationEndpointUpdate.StatusEnum,6,52,1,3,2,10,2,5,1,4
The Java InfluxDB 2.x Client,com.influxdb.client.domain,PropertyKey,64,3,8,0,14,1,8,1,4,1
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Source.TypeEnum,2,63,1,3,1,12,1,6,0,5
The Java InfluxDB 2.x Client,com.influxdb.client.domain,HTTPNotificationRuleBase.TypeEnum.Adapter,0,16,0,0,0,5,0,3,0,3
The Java InfluxDB 2.x Client,com.influxdb.client.domain,SMTPNotificationRuleBase.TypeEnum.Adapter,13,3,0,0,4,1,2,1,2,1
The Java InfluxDB 2.x Client,com.influxdb.client.domain,ConstantVariableProperties,129,27,15,1,24,8,14,4,6,4
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TableViewProperties.TypeEnum.Adapter,16,0,0,0,5,0,3,0,3,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,StackLinks,83,0,8,0,21,0,12,0,8,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TemplateSummaryDiffNotificationEndpoints.TemplateSummary_diff_notificationEndpointsOldAdapter,104,0,8,0,16,0,9,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,LinePlusSingleStatProperties.HoverDimensionEnum,72,0,4,0,14,0,7,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,NotificationEndpointBaseLinks,150,3,16,0,25,1,16,1,8,1
The Java InfluxDB 2.x Client,com.influxdb.client.domain,RoutesSystem,152,3,14,0,34,1,20,1,13,1
The Java InfluxDB 2.x Client,com.influxdb.client.domain,MetadataBackup,167,0,14,0,38,0,22,0,15,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TagRule.OperatorEnum.Adapter,0,16,0,0,0,5,0,3,0,3
The Java InfluxDB 2.x Client,com.influxdb.client.domain,SimpleTableViewProperties.ShapeEnum,51,0,4,0,11,0,7,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,CellWithViewProperties,145,0,14,0,31,0,18,0,11,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TelegramNotificationRuleBase,204,0,18,0,41,0,24,0,15,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,SlackNotificationRuleBase.TypeEnum.Adapter,0,16,0,0,0,5,0,3,0,3
The Java InfluxDB 2.x Client,com.influxdb.client.domain,ThresholdCheck.TypeEnum.Adapter,0,16,0,0,0,5,0,3,0,3
The Java InfluxDB 2.x Client,com.influxdb.client.domain,ScriptLanguage.Adapter,16,0,0,0,5,0,3,0,3,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,DeadmanCheck.TypeEnum.Adapter,0,16,0,0,0,5,0,3,0,3
The Java InfluxDB 2.x Client,com.influxdb.client.domain,BinaryExpression.BinaryExpressionRightAdapter,137,233,25,21,26,28,24,4,1,4
The Java InfluxDB 2.x Client,com.influxdb.client.domain,LogicalExpression.LogicalExpressionRightAdapter,290,80,42,4,43,11,24,4,1,4
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TemplateKind.Adapter,16,0,0,0,5,0,3,0,3,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,TelegramNotificationEndpoint,142,0,14,0,30,0,18,0,11,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Script,335,0,26,0,66,0,39,0,26,0
The Java InfluxDB 2.x Client,com.influxdb.client.domain,Source,290,306,38,2,58,66,40,31,21,30
The Java InfluxDB 2.x Client,com.influxdb.client,WriteOptions,9,82,0,0,3,24,3,11,3,11
The Java InfluxDB 2.x Client,com.influxdb.client,InfluxDBClientOptions.Builder,46,416,8,32,14,106,9,30,1,17
The Java InfluxDB 2.x Client,com.influxdb.client,BucketsQuery,52,0,0,0,22,0,15,0,15,0
The Java InfluxDB 2.x Client,com.influxdb.client,TasksQuery,12,47,0,0,6,19,3,14,3,14
The Java InfluxDB 2.x Client,com.influxdb.client,InfluxDBClientOptions.Builder.ParsedUrl,9,33,2,2,2,9,2,1,0,1
The Java InfluxDB 2.x Client,com.influxdb.client,JSON,5,115,0,0,2,22,1,3,1,3
The Java InfluxDB 2.x Client,com.influxdb.client,JSON.OffsetDateTimeTypeAdapter,22,60,4,6,6,16,5,6,1,5
The Java InfluxDB 2.x Client,com.influxdb.client,WriteOptions.Builder,70,68,0,0,24,22,8,5,8,5
The Java InfluxDB 2.x Client,com.influxdb.client,InfluxDBClientFactory,13,171,3,3,4,47,4,10,1,10
The Java InfluxDB 2.x Client,com.influxdb.client,FindOptions,42,87,16,8,12,30,16,8,4,8
The Java InfluxDB 2.x Client,com.influxdb.client,JSON.DateTypeAdapter,68,3,8,0,20,2,7,1,3,1
The Java InfluxDB 2.x Client,com.influxdb.client,InfluxDBClientOptions.AuthScheme,0,15,0,0,0,3,0,1,0,1
The Java InfluxDB 2.x Client,com.influxdb.client,InvokableScriptsQuery,17,0,0,0,7,0,5,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client,InfluxDBClientOptions,3,110,0,2,1,31,1,16,1,15
The Java InfluxDB 2.x Client,com.influxdb.client,JSON.DiscriminatorAdapter,2,39,1,5,1,12,1,4,0,2
The Java InfluxDB 2.x Client,com.influxdb.client,JSON.new LinkedHashMap() {...},0,18,0,0,0,5,0,1,0,1
The Java InfluxDB 2.x Client,com.influxdb.client,JSON.new LinkedHashMap() {...},0,18,0,0,0,5,0,1,0,1
The Java InfluxDB 2.x Client,com.influxdb.client,JSON.new LinkedHashMap() {...},0,23,0,0,0,6,0,1,0,1
The Java InfluxDB 2.x Client,com.influxdb.client,JSON.new LinkedHashMap() {...},0,23,0,0,0,6,0,1,0,1
The Java InfluxDB 2.x Client,com.influxdb.client,JSON.SqlDateTypeAdapter,69,3,8,0,18,2,7,1,3,1
The Java InfluxDB 2.x Client,com.influxdb.client,JSON.new LinkedHashMap() {...},0,28,0,0,0,7,0,1,0,1
The Java InfluxDB 2.x Client,com.influxdb.client,JSON.new LinkedHashMap() {...},0,28,0,0,0,7,0,1,0,1
The Java InfluxDB 2.x Client,com.influxdb.client,OrganizationsQuery,24,21,0,0,12,7,6,7,6,7
The Java InfluxDB 2.x Client,com.influxdb.client,JSON.new LinkedHashMap() {...},0,18,0,0,0,5,0,1,0,1
The Java InfluxDB 2.x Client,com.influxdb.client,JSON.DiscriminatorAdapter.InnerDiscriminatorAdapter,56,112,3,5,7,25,3,4,0,3
The Java InfluxDB 2.x Client,com.influxdb.client,JSON.LocalDateTypeAdapter,36,14,4,0,11,5,5,2,3,2
The Java InfluxDB 2.x Client,com.influxdb.client.write.internal,NanosecondConverter,25,60,0,0,3,14,4,3,4,3
The Java InfluxDB 2.x Client,com.influxdb.client.internal,TasksApiImpl,151,894,1,5,36,204,11,51,10,49
The Java InfluxDB 2.x Client,com.influxdb.client.internal,ChecksApiImpl,15,351,0,0,3,95,1,18,1,18
The Java InfluxDB 2.x Client,com.influxdb.client.internal,InvokableScriptsApiImpl.new FluxCsvParser.FluxResponseConsumer() {...},25,0,0,0,4,0,3,0,3,0
The Java InfluxDB 2.x Client,com.influxdb.client.internal,InvokableScriptsApiImpl.new FluxCsvParser.FluxResponseConsumer() {...},25,0,0,0,4,0,3,0,3,0
The Java InfluxDB 2.x Client,com.influxdb.client.internal,InvokableScriptsApiImpl.new FluxCsvParser.FluxResponseConsumer() {...},16,0,0,0,4,0,3,0,3,0
The Java InfluxDB 2.x Client,com.influxdb.client.internal,AbstractWriteBlockingClient,6,123,2,4,2,23,2,6,0,5
The Java InfluxDB 2.x Client,com.influxdb.client.internal,InfluxDBClientImpl,55,296,1,1,12,46,8,30,7,30
The Java InfluxDB 2.x Client,com.influxdb.client.internal,InvokableScriptsApiImpl,295,0,0,0,65,0,18,0,18,0
The Java InfluxDB 2.x Client,com.influxdb.client.internal,MeasurementMapper,102,244,22,22,23,52,15,15,1,7
The Java InfluxDB 2.x Client,com.influxdb.client.internal,DashboardsApiImpl,91,551,0,0,22,128,6,35,6,35
The Java InfluxDB 2.x Client,com.influxdb.client.internal,SourcesApiImpl,14,222,0,0,3,54,1,13,1,13
The Java InfluxDB 2.x Client,com.influxdb.client.internal,LabelsApiImpl,17,224,3,1,4,56,2,14,0,14
The Java InfluxDB 2.x Client,com.influxdb.client.internal,ScraperTargetsApiImpl,104,427,0,0,25,105,6,27,6,27
The Java InfluxDB 2.x Client,com.influxdb.client.internal,InfluxQLQueryApiImpl,55,282,9,15,12,64,7,14,0,9
The Java InfluxDB 2.x Client,com.influxdb.client.internal,WriteApiImpl,106,298,3,3,23,74,8,18,5,18
The Java InfluxDB 2.x Client,com.influxdb.client.internal,AbstractWriteClient.BatchWriteDataPoint,3,45,0,2,1,12,1,5,1,4
The Java InfluxDB 2.x Client,com.influxdb.client.internal,GzipInterceptor,28,116,4,8,8,24,6,8,2,6
The Java InfluxDB 2.x Client,com.influxdb.client.internal,AuthorizationsApiImpl,0,255,0,0,0,64,0,20,0,20
The Java InfluxDB 2.x Client,com.influxdb.client.internal,AbstractWriteClient.ToWritePointsMaybe,20,187,4,8,3,41,5,10,1,8
The Java InfluxDB 2.x Client,com.influxdb.client.internal,AuthenticateInterceptor,6,250,5,19,2,64,5,14,0,7
The Java InfluxDB 2.x Client,com.influxdb.client.internal,GzipInterceptor.new RequestBody() {...},0,28,0,0,0,7,0,4,0,4
The Java InfluxDB 2.x Client,com.influxdb.client.internal,DeleteApiImpl,0,129,0,0,0,31,0,5,0,5
The Java InfluxDB 2.x Client,com.influxdb.client.internal,AbstractWriteClient.BatchWriteDataMeasurement,5,43,1,3,2,12,2,3,1,2
The Java InfluxDB 2.x Client,com.influxdb.client.internal,NotificationEndpointsApiImpl,45,747,0,0,7,202,2,31,2,31
The Java InfluxDB 2.x Client,com.influxdb.client.internal,QueryApiImpl,986,342,12,0,229,72,58,16,52,16
The Java InfluxDB 2.x Client,com.influxdb.client.internal,WriteApiBlockingImpl,0,385,0,6,0,94,0,26,0,23
The Java InfluxDB 2.x Client,com.influxdb.client.internal,OrganizationsApiImpl,33,487,0,0,9,124,1,31,1,31
The Java InfluxDB 2.x Client,com.influxdb.client.internal,RetryAttempt,179,52,28,4,42,13,20,5,4,5
The Java InfluxDB 2.x Client,com.influxdb.client.internal,TasksApiImpl.new Iterator() {...},13,145,5,11,3,28,5,8,1,4
The Java InfluxDB 2.x Client,com.influxdb.client.internal,NotificationRulesApiImpl,10,368,0,0,1,91,1,19,1,19
The Java InfluxDB 2.x Client,com.influxdb.client.internal,QueryApiImpl.new FluxCsvParser.FluxResponseConsumer() {...},25,0,0,0,4,0,3,0,3,0
The Java InfluxDB 2.x Client,com.influxdb.client.internal,QueryApiImpl.new FluxCsvParser.FluxResponseConsumer() {...},0,25,0,0,0,4,0,3,0,3
The Java InfluxDB 2.x Client,com.influxdb.client.internal,UsersApiImpl,113,195,0,0,30,48,4,12,4,12
The Java InfluxDB 2.x Client,com.influxdb.client.internal,QueryApiImpl.new FluxCsvParser.FluxResponseConsumer() {...},0,16,0,0,0,4,0,3,0,3
The Java InfluxDB 2.x Client,com.influxdb.client.internal,VariablesApiImpl,0,240,0,0,0,58,0,16,0,16
The Java InfluxDB 2.x Client,com.influxdb.client.internal,AbstractInfluxDBClient,19,212,0,4,4,57,0,8,0,6
The Java InfluxDB 2.x Client,com.influxdb.client.internal,BucketsApiImpl,199,490,0,2,48,115,11,31,11,30
The Java InfluxDB 2.x Client,com.influxdb.client.internal,AbstractWriteClient.BatchWriteDataGrouped,0,53,0,4,0,14,0,6,0,4
The Java InfluxDB 2.x Client,com.influxdb.client.internal,AbstractWriteClient.BatchWriteDataRecord,3,9,0,0,1,4,1,2,1,2
The Java InfluxDB 2.x Client,com.influxdb.client.internal,AbstractWriteClient.BatchWriteItem,4,20,0,0,1,7,1,2,1,2
The Java InfluxDB 2.x Client,com.influxdb.client.internal,AbstractWriteClient,125,359,9,11,26,85,14,27,7,24
The Java InfluxDB 2.x Client,com.influxdb.client.internal,TelegrafsApiImpl,176,562,0,2,43,134,10,33,10,32
The Java InfluxDB 2.x Client,com.influxdb.client.write.events,WriteRetriableErrorEvent,51,0,0,0,12,0,5,0,5,0
The Java InfluxDB 2.x Client,com.influxdb.client.write.events,AbstractWriteEvent,0,3,0,0,0,1,0,1,0,1
The Java InfluxDB 2.x Client,com.influxdb.client.write.events,WriteErrorEvent,3,21,0,0,1,7,1,3,1,3
The Java InfluxDB 2.x Client,com.influxdb.client.write.events,BackpressureEvent,30,0,0,0,9,0,4,0,4,0
The Java InfluxDB 2.x Client,com.influxdb.client.write.events,BackpressureEvent.BackpressureReason,15,0,0,0,3,0,1,0,1,0
The Java InfluxDB 2.x Client,com.influxdb.client.write.events,WriteSuccessEvent,3,34,0,0,1,12,1,6,1,6
